* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit einem evolutionären Algorithmus. Default: 500
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=2000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging;chargeColumn;fastCharge
90052;10611;000:00:00:00;001:01:00:00;5819;600
90052;10641;000:00:00:00;001:01:00:00;5776;600
90052;10701;000:00:00:00;001:01:00:00;6248;660
90052;10801;000:00:00:00;001:01:00:00;9720;960
90052;10851;000:00:00:00;001:01:00:00;6857;720
90052;10861;000:00:00:00;001:01:00:00;7601;780
90052;10871;000:00:00:00;001:01:00:00;3494;420
90052;11101;000:00:00:00;001:01:00:00;4681;660
90052;18431;000:00:00:00;001:01:00:00;3608;420
90052;18521;000:00:00:00;001:01:00:00;3422;420
90052;20052;000:00:00:00;001:01:00:00;615;120
90052;20081;000:00:00:00;001:01:00:00;2221;300
90052;20391;000:00:00:00;001:01:00:00;2292;300
90052;20552;000:00:00:00;001:01:00:00;4051;600
90052;20662;000:00:00:00;001:01:00:00;6068;660
90052;20701;000:00:00:00;001:01:00:00;6393;720
90052;20711;000:00:00:00;001:01:00:00;6484;720
90052;20872;000:00:00:00;001:01:00:00;4724;540
90052;20901;000:00:00:00;001:01:00:00;4504;540
90052;21871;000:00:00:00;001:01:00:00;9087;900
90052;21931;000:00:00:00;001:01:00:00;4907;540
90052;21982;000:00:00:00;001:01:00:00;5158;480
90052;28081;000:00:00:00;001:01:00:00;2214;300
90052;28341;000:00:00:00;001:01:00:00;3421;420
90052;28861;000:00:00:00;001:01:00:00;4712;600
90052;30302;000:00:00:00;001:01:00:00;2250;360
90052;30351;000:00:00:00;001:01:00:00;3455;480
90052;30422;000:00:00:00;001:01:00:00;2290;300
90052;30432;000:00:00:00;001:01:00:00;2545;300
90052;30542;000:00:00:00;001:01:00:00;3159;420
90052;30551;000:00:00:00;001:01:00:00;3233;420
90052;30561;000:00:00:00;001:01:00:00;3231;420
90052;30581;000:00:00:00;001:01:00:00;3628;480
90052;30801;000:00:00:00;001:01:00:00;3901;480
90052;30901;000:00:00:00;001:01:00:00;4606;540
90052;30931;000:00:00:00;001:01:00:00;3245;420
90052;30952;000:00:00:00;001:01:00:00;2852;360
90052;30954;000:00:00:00;001:01:00:00;2889;360
90052;31041;000:00:00:00;001:01:00:00;5824;540
90052;31141;000:00:00:00;001:01:00:00;7341;780
90052;38031;000:00:00:00;001:01:00:00;6408;660
90052;38091;000:00:00:00;001:01:00:00;1457;240
90052;38802;000:00:00:00;001:01:00:00;3846;480
90052;38962;000:00:00:00;001:01:00:00;3572;420
90052;40052;000:00:00:00;001:01:00:00;911;180
90052;40132;000:00:00:00;001:01:00:00;6762;660
90052;40151;000:00:00:00;001:01:00:00;5620;600
90052;40321;000:00:00:00;001:01:00:00;3104;480
90052;40401;000:00:00:00;001:01:00:00;1771;300
90052;40451;000:00:00:00;001:01:00:00;2817;420
90052;40521;000:00:00:00;001:01:00:00;7950;900
90052;40582;000:00:00:00;001:01:00:00;4484;540
90052;40591;000:00:00:00;001:01:00:00;6267;720
90052;40611;000:00:00:00;001:01:00:00;6715;660
90052;40621;000:00:00:00;001:01:00:00;7006;720
90052;40641;000:00:00:00;001:01:00:00;7170;720
90052;48111;000:00:00:00;001:01:00:00;1553;240
90052;48401;000:00:00:00;001:01:00:00;2039;360
90052;50021;000:00:00:00;001:01:00:00;1703;360
90052;50052;000:00:00:00;001:01:00:00;1916;300
90052;50103;000:00:00:00;001:01:00:00;2277;420
90052;50232;000:00:00:00;001:01:00:00;2123;420
90052;50411;000:00:00:00;001:01:00:00;4456;720
90052;58401;000:00:00:00;001:01:00:00;3665;540
90052;60021;000:00:00:00;001:01:00:00;1098;300
90052;60141;000:00:00:00;001:01:00:00;2468;420
90052;60201;000:00:00:00;001:01:00:00;3323;540
90052;60321;000:00:00:00;001:01:00:00;3488;540
90052;60351;000:00:00:00;001:01:00:00;4400;660
90052;60482;000:00:00:00;001:01:00:00;4426;720
90052;60501;000:00:00:00;001:01:00:00;4586;780
90052;60503;000:00:00:00;001:01:00:00;4545;720
90052;60541;000:00:00:00;001:01:00:00;4899;720
90052;60612;000:00:00:00;001:01:00:00;1857;420
90052;60631;000:00:00:00;001:01:00:00;2169;420
90052;60651;000:00:00:00;001:01:00:00;3604;660
90052;68531;000:00:00:00;001:01:00:00;4388;660
90052;68621;000:00:00:00;001:01:00:00;3555;600
90052;80001;000:00:00:00;001:01:00:00;842;120
90052;80002;000:00:00:00;001:01:00:00;857;180
90052;80004;000:00:00:00;001:01:00:00;878;180
90052;90002;000:00:00:00;001:01:00:00;4395;660
90052;90010;000:00:00:00;001:01:00:00;455;300
90052;90020;000:00:00:00;001:01:00:00;601;300
90052;90030;000:00:00:00;001:01:00:00;971;420
90052;90054;000:00:00:00;001:01:00:00;33;60
90052;90060;000:00:00:00;001:01:00:00;45;60
90052;90061;000:00:00:00;001:01:00:00;33;60
90052;98152;000:00:00:00;001:01:00:00;1234;180
90052;98302;000:00:00:00;001:01:00:00;1588;300
90054;1;000:00:00:00;001:01:00:00;4387;600
90054;10241;000:00:00:00;001:01:00:00;3574;420
90054;10412;000:00:00:00;001:01:00:00;3345;360
90054;10451;000:00:00:00;001:01:00:00;3958;480
90054;10463;000:00:00:00;001:01:00:00;4696;480
90054;10471;000:00:00:00;001:01:00:00;4003;420
90054;10491;000:00:00:00;001:01:00:00;4061;480
90054;10511;000:00:00:00;001:01:00:00;3364;360
90054;10541;000:00:00:00;001:01:00:00;3858;420
90054;10601;000:00:00:00;001:01:00:00;5496;540
90054;10611;000:00:00:00;001:01:00:00;5828;600
90054;10641;000:00:00:00;001:01:00:00;5785;600
90054;10701;000:00:00:00;001:01:00:00;6257;660
90054;10801;000:00:00:00;001:01:00:00;9729;960
90054;10851;000:00:00:00;001:01:00:00;6866;720
90054;10861;000:00:00:00;001:01:00:00;7610;780
90054;10871;000:00:00:00;001:01:00:00;3503;420
90054;11101;000:00:00:00;001:01:00:00;4690;660
90054;18431;000:00:00:00;001:01:00:00;3617;420
90054;18521;000:00:00:00;001:01:00:00;3431;420
90054;20052;000:00:00:00;001:01:00:00;582;120
90054;20081;000:00:00:00;001:01:00:00;2188;300
90054;20391;000:00:00:00;001:01:00:00;2259;300
90054;20552;000:00:00:00;001:01:00:00;4018;600
90054;20662;000:00:00:00;001:01:00:00;6035;660
90054;20701;000:00:00:00;001:01:00:00;6360;720
90054;20711;000:00:00:00;001:01:00:00;6451;720
90054;20872;000:00:00:00;001:01:00:00;4691;540
90054;20901;000:00:00:00;001:01:00:00;4471;480
90054;21871;000:00:00:00;001:01:00:00;9054;900
90054;21931;000:00:00:00;001:01:00:00;4874;540
90054;21982;000:00:00:00;001:01:00:00;5125;480
90054;28081;000:00:00:00;001:01:00:00;2181;300
90054;28341;000:00:00:00;001:01:00:00;3430;420
90054;28861;000:00:00:00;001:01:00:00;4679;600
90054;30302;000:00:00:00;001:01:00:00;2217;360
90054;30351;000:00:00:00;001:01:00:00;3422;420
90054;30422;000:00:00:00;001:01:00:00;2257;300
90054;30432;000:00:00:00;001:01:00:00;2512;300
90054;30542;000:00:00:00;001:01:00:00;3126;420
90054;30551;000:00:00:00;001:01:00:00;3200;420
90054;30561;000:00:00:00;001:01:00:00;3198;420
90054;30581;000:00:00:00;001:01:00:00;3595;480
90054;30801;000:00:00:00;001:01:00:00;3868;480
90054;30901;000:00:00:00;001:01:00:00;4573;540
90054;30931;000:00:00:00;001:01:00:00;3212;420
90054;30952;000:00:00:00;001:01:00:00;2819;360
90054;30954;000:00:00:00;001:01:00:00;2856;360
90054;31041;000:00:00:00;001:01:00:00;5791;540
90054;31141;000:00:00:00;001:01:00:00;7308;780
90054;38031;000:00:00:00;001:01:00:00;6375;660
90054;38091;000:00:00:00;001:01:00:00;1424;240
90054;38802;000:00:00:00;001:01:00:00;3813;420
90054;38962;000:00:00:00;001:01:00:00;3539;420
90054;40052;000:00:00:00;001:01:00:00;878;180
90054;40132;000:00:00:00;001:01:00:00;6729;600
90054;40151;000:00:00:00;001:01:00:00;5587;600
90054;40321;000:00:00:00;001:01:00:00;3071;420
90054;40401;000:00:00:00;001:01:00:00;1738;300
90054;40451;000:00:00:00;001:01:00:00;2784;360
90054;40521;000:00:00:00;001:01:00:00;7917;900
90054;40582;000:00:00:00;001:01:00:00;4451;540
90054;40591;000:00:00:00;001:01:00:00;6234;720
90054;40611;000:00:00:00;001:01:00:00;6682;660
90054;40621;000:00:00:00;001:01:00:00;6973;720
90054;40641;000:00:00:00;001:01:00:00;7137;660
90054;48111;000:00:00:00;001:01:00:00;1520;240
90054;48401;000:00:00:00;001:01:00:00;2006;360
90054;50021;000:00:00:00;001:01:00:00;1712;360
90054;50052;000:00:00:00;001:01:00:00;1925;300
90054;50103;000:00:00:00;001:01:00:00;2286;420
90054;50232;000:00:00:00;001:01:00:00;2132;420
90054;50411;000:00:00:00;001:01:00:00;4465;720
90054;58401;000:00:00:00;001:01:00:00;3674;540
90054;60021;000:00:00:00;001:01:00:00;1107;300
90054;60141;000:00:00:00;001:01:00:00;2477;420
90054;60201;000:00:00:00;001:01:00:00;3332;480
90054;60321;000:00:00:00;001:01:00:00;3497;540
90054;60351;000:00:00:00;001:01:00:00;4409;660
90054;60482;000:00:00:00;001:01:00:00;4435;660
90054;60501;000:00:00:00;001:01:00:00;4595;780
90054;60503;000:00:00:00;001:01:00:00;4554;720
90054;60541;000:00:00:00;001:01:00:00;4908;720
90054;60612;000:00:00:00;001:01:00:00;1866;360
90054;60631;000:00:00:00;001:01:00:00;2178;420
90054;60651;000:00:00:00;001:01:00:00;3613;600
90054;68531;000:00:00:00;001:01:00:00;4397;660
90054;68621;000:00:00:00;001:01:00:00;3564;600
90054;80001;000:00:00:00;001:01:00:00;851;180
90054;80002;000:00:00:00;001:01:00:00;824;180
90054;80004;000:00:00:00;001:01:00:00;845;120
90054;90002;000:00:00:00;001:01:00:00;4362;660
90054;90010;000:00:00:00;001:01:00:00;464;300
90054;90020;000:00:00:00;001:01:00:00;610;300
90054;90030;000:00:00:00;001:01:00:00;980;420
90054;90052;000:00:00:00;001:01:00:00;759;120
90054;90060;000:00:00:00;001:01:00:00;54;60
90054;90061;000:00:00:00;001:01:00:00;0;60
90054;98152;000:00:00:00;001:01:00:00;1201;180
90054;98302;000:00:00:00;001:01:00:00;1555;240
90060;1;000:00:00:00;001:01:00:00;4643;720
90060;10241;000:00:00:00;001:01:00:00;3646;480
90060;10412;000:00:00:00;001:01:00:00;3412;420
90060;10451;000:00:00:00;001:01:00:00;4025;480
90060;10463;000:00:00:00;001:01:00:00;4642;540
90060;10471;000:00:00:00;001:01:00:00;4075;480
90060;10491;000:00:00:00;001:01:00:00;4128;540
90060;10511;000:00:00:00;001:01:00:00;3436;420
90060;10541;000:00:00:00;001:01:00:00;3930;480
90060;10601;000:00:00:00;001:01:00:00;5568;600
90060;10611;000:00:00:00;001:01:00:00;5900;660
90060;10641;000:00:00:00;001:01:00:00;5857;660
90060;10701;000:00:00:00;001:01:00:00;6329;660
90060;10801;000:00:00:00;001:01:00:00;9801;960
90060;10851;000:00:00:00;001:01:00:00;6938;720
90060;10861;000:00:00:00;001:01:00:00;7682;780
90060;10871;000:00:00:00;001:01:00:00;3575;480
90060;11101;000:00:00:00;001:01:00:00;4636;720
90060;18431;000:00:00:00;001:01:00:00;3684;480
90060;18521;000:00:00:00;001:01:00:00;3503;420
90060;20052;000:00:00:00;001:01:00:00;838;180
90060;20081;000:00:00:00;001:01:00:00;2444;360
90060;20391;000:00:00:00;001:01:00:00;2515;360
90060;20552;000:00:00:00;001:01:00:00;4274;600
90060;20662;000:00:00:00;001:01:00:00;6291;780
90060;20701;000:00:00:00;001:01:00:00;6616;780
90060;20711;000:00:00:00;001:01:00:00;6707;780
90060;20872;000:00:00:00;001:01:00:00;4947;600
90060;20901;000:00:00:00;001:01:00:00;4727;540
90060;21871;000:00:00:00;001:01:00:00;9310;1020
90060;21931;000:00:00:00;001:01:00:00;5130;540
90060;21982;000:00:00:00;001:01:00:00;5381;600
90060;28081;000:00:00:00;001:01:00:00;2437;360
90060;28341;000:00:00:00;001:01:00:00;3502;420
90060;28861;000:00:00:00;001:01:00:00;4935;660
90060;30302;000:00:00:00;001:01:00:00;2956;480
90060;30351;000:00:00:00;001:01:00:00;4161;540
90060;30422;000:00:00:00;001:01:00:00;2996;420
90060;30432;000:00:00:00;001:01:00:00;3251;420
90060;30542;000:00:00:00;001:01:00:00;3865;540
90060;30551;000:00:00:00;001:01:00:00;3939;540
90060;30561;000:00:00:00;001:01:00:00;3937;540
90060;30581;000:00:00:00;001:01:00:00;4334;600
90060;30801;000:00:00:00;001:01:00:00;4606;600
90060;30901;000:00:00:00;001:01:00:00;5312;660
90060;30931;000:00:00:00;001:01:00:00;3951;540
90060;30952;000:00:00:00;001:01:00:00;3558;480
90060;30954;000:00:00:00;001:01:00:00;3595;480
90060;31041;000:00:00:00;001:01:00:00;6957;660
90060;31141;000:00:00:00;001:01:00:00;8474;900
90060;38031;000:00:00:00;001:01:00:00;7541;780
90060;38091;000:00:00:00;001:01:00:00;2163;360
90060;38802;000:00:00:00;001:01:00:00;4551;540
90060;38962;000:00:00:00;001:01:00:00;4277;540
90060;40052;000:00:00:00;001:01:00:00;1617;300
90060;40132;000:00:00:00;001:01:00:00;7468;720
90060;40151;000:00:00:00;001:01:00:00;6326;720
90060;40321;000:00:00:00;001:01:00:00;3739;540
90060;40401;000:00:00:00;001:01:00:00;2477;420
90060;40451;000:00:00:00;001:01:00:00;3523;480
90060;40521;000:00:00:00;001:01:00:00;8656;1020
90060;40582;000:00:00:00;001:01:00:00;5190;660
90060;40591;000:00:00:00;001:01:00:00;6973;840
90060;40611;000:00:00:00;001:01:00:00;7421;780
90060;40621;000:00:00:00;001:01:00:00;7712;840
90060;40641;000:00:00:00;001:01:00:00;7876;780
90060;48111;000:00:00:00;001:01:00:00;2259;360
90060;48401;000:00:00:00;001:01:00:00;2745;420
90060;50021;000:00:00:00;001:01:00:00;1658;420
90060;50052;000:00:00:00;001:01:00:00;1871;420
90060;50103;000:00:00:00;001:01:00:00;2232;480
90060;50232;000:00:00:00;001:01:00:00;2078;480
90060;50411;000:00:00:00;001:01:00:00;4411;780
90060;58401;000:00:00:00;001:01:00:00;3620;600
90060;60021;000:00:00:00;001:01:00:00;1053;300
90060;60141;000:00:00:00;001:01:00:00;2423;480
90060;60201;000:00:00:00;001:01:00:00;3278;540
90060;60321;000:00:00:00;001:01:00:00;3443;600
90060;60351;000:00:00:00;001:01:00:00;4355;660
90060;60482;000:00:00:00;001:01:00:00;4381;720
90060;60501;000:00:00:00;001:01:00:00;4541;840
90060;60503;000:00:00:00;001:01:00:00;4500;780
90060;60541;000:00:00:00;001:01:00:00;4854;780
90060;60612;000:00:00:00;001:01:00:00;1812;420
90060;60631;000:00:00:00;001:01:00:00;2124;420
90060;60651;000:00:00:00;001:01:00:00;3559;660
90060;68531;000:00:00:00;001:01:00:00;4343;720
90060;68621;000:00:00:00;001:01:00:00;3510;600
90060;80001;000:00:00:00;001:01:00:00;1081;180
90060;80002;000:00:00:00;001:01:00:00;1042;180
90060;80004;000:00:00:00;001:01:00:00;1064;180
90060;90002;000:00:00:00;001:01:00:00;4618;660
90060;90010;000:00:00:00;001:01:00:00;410;120
90060;90020;000:00:00:00;001:01:00:00;556;300
90060;90030;000:00:00:00;001:01:00:00;926;420
90060;90052;000:00:00:00;001:01:00:00;1291;300
90060;90054;000:00:00:00;001:01:00:00;1173;240
90060;90061;000:00:00:00;001:01:00:00;1173;240
90060;98152;000:00:00:00;001:01:00:00;1940;300
90060;98302;000:00:00:00;001:01:00:00;2268;360
90061;1;000:00:00:00;001:01:00:00;4387;660
90061;10241;000:00:00:00;001:01:00:00;3574;420
90061;10412;000:00:00:00;001:01:00:00;3345;360
90061;10451;000:00:00:00;001:01:00:00;3958;480
90061;10463;000:00:00:00;001:01:00:00;4696;480
90061;10471;000:00:00:00;001:01:00:00;4003;420
90061;10491;000:00:00:00;001:01:00:00;4061;480
90061;10511;000:00:00:00;001:01:00:00;3364;360
90061;10541;000:00:00:00;001:01:00:00;3858;420
90061;10601;000:00:00:00;001:01:00:00;5496;540
90061;10611;000:00:00:00;001:01:00:00;5828;600
90061;10641;000:00:00:00;001:01:00:00;5785;600
90061;10701;000:00:00:00;001:01:00:00;6257;660
90061;10801;000:00:00:00;001:01:00:00;9729;960
90061;10851;000:00:00:00;001:01:00:00;6866;720
90061;10861;000:00:00:00;001:01:00:00;7610;780
90061;10871;000:00:00:00;001:01:00:00;3503;420
90061;11101;000:00:00:00;001:01:00:00;4690;660
90061;18431;000:00:00:00;001:01:00:00;3617;420
90061;18521;000:00:00:00;001:01:00:00;3431;420
90061;20052;000:00:00:00;001:01:00:00;582;120
90061;20081;000:00:00:00;001:01:00:00;2188;300
90061;20391;000:00:00:00;001:01:00:00;2259;300
90061;20552;000:00:00:00;001:01:00:00;4018;600
90061;20662;000:00:00:00;001:01:00:00;6035;660
90061;20701;000:00:00:00;001:01:00:00;6360;720
90061;20711;000:00:00:00;001:01:00:00;6451;720
90061;20872;000:00:00:00;001:01:00:00;4691;540
90061;20901;000:00:00:00;001:01:00:00;4471;480
90061;21871;000:00:00:00;001:01:00:00;9054;900
90061;21931;000:00:00:00;001:01:00:00;4874;540
90061;21982;000:00:00:00;001:01:00:00;5125;480
90061;28081;000:00:00:00;001:01:00:00;2181;300
90061;28341;000:00:00:00;001:01:00:00;3430;420
90061;28861;000:00:00:00;001:01:00:00;4679;600
90061;30302;000:00:00:00;001:01:00:00;2217;360
90061;30351;000:00:00:00;001:01:00:00;3422;420
90061;30422;000:00:00:00;001:01:00:00;2257;300
90061;30432;000:00:00:00;001:01:00:00;2512;300
90061;30542;000:00:00:00;001:01:00:00;3126;420
90061;30551;000:00:00:00;001:01:00:00;3200;420
90061;30561;000:00:00:00;001:01:00:00;3198;420
90061;30581;000:00:00:00;001:01:00:00;3595;480
90061;30801;000:00:00:00;001:01:00:00;3868;480
90061;30901;000:00:00:00;001:01:00:00;4573;540
90061;30931;000:00:00:00;001:01:00:00;3212;420
90061;30952;000:00:00:00;001:01:00:00;2819;360
90061;30954;000:00:00:00;001:01:00:00;2856;360
90061;31041;000:00:00:00;001:01:00:00;5791;540
90061;31141;000:00:00:00;001:01:00:00;7308;780
90061;38031;000:00:00:00;001:01:00:00;6375;660
90061;38091;000:00:00:00;001:01:00:00;1424;240
90061;38802;000:00:00:00;001:01:00:00;3813;420
90061;38962;000:00:00:00;001:01:00:00;3539;420
90061;40052;000:00:00:00;001:01:00:00;878;180
90061;40132;000:00:00:00;001:01:00:00;6729;600
90061;40151;000:00:00:00;001:01:00:00;5587;600
90061;40321;000:00:00:00;001:01:00:00;3071;420
90061;40401;000:00:00:00;001:01:00:00;1738;300
90061;40451;000:00:00:00;001:01:00:00;2784;360
90061;40521;000:00:00:00;001:01:00:00;7917;900
90061;40582;000:00:00:00;001:01:00:00;4451;540
90061;40591;000:00:00:00;001:01:00:00;6234;720
90061;40611;000:00:00:00;001:01:00:00;6682;660
90061;40621;000:00:00:00;001:01:00:00;6973;720
90061;40641;000:00:00:00;001:01:00:00;7137;660
90061;48111;000:00:00:00;001:01:00:00;1520;240
90061;48401;000:00:00:00;001:01:00:00;2006;360
90061;50021;000:00:00:00;001:01:00:00;1712;360
90061;50052;000:00:00:00;001:01:00:00;1925;300
90061;50103;000:00:00:00;001:01:00:00;2286;420
90061;50232;000:00:00:00;001:01:00:00;2132;420
90061;50411;000:00:00:00;001:01:00:00;4465;720
90061;58401;000:00:00:00;001:01:00:00;3674;540
90061;60021;000:00:00:00;001:01:00:00;1107;300
90061;60141;000:00:00:00;001:01:00:00;2477;420
90061;60201;000:00:00:00;001:01:00:00;3332;480
90061;60321;000:00:00:00;001:01:00:00;3497;540
90061;60351;000:00:00:00;001:01:00:00;4409;660
90061;60482;000:00:00:00;001:01:00:00;4435;660
90061;60501;000:00:00:00;001:01:00:00;4595;780
90061;60503;000:00:00:00;001:01:00:00;4554;720
90061;60541;000:00:00:00;001:01:00:00;4908;720
90061;60612;000:00:00:00;001:01:00:00;1866;360
90061;60631;000:00:00:00;001:01:00:00;2178;420
90061;60651;000:00:00:00;001:01:00:00;3613;600
90061;68531;000:00:00:00;001:01:00:00;4397;660
90061;68621;000:00:00:00;001:01:00:00;3564;600
90061;80001;000:00:00:00;001:01:00:00;851;180
90061;80002;000:00:00:00;001:01:00:00;824;180
90061;80004;000:00:00:00;001:01:00:00;845;180
90061;90002;000:00:00:00;001:01:00:00;4362;660
90061;90010;000:00:00:00;001:01:00:00;464;300
90061;90020;000:00:00:00;001:01:00:00;610;300
90061;90030;000:00:00:00;001:01:00:00;980;420
90061;90052;000:00:00:00;001:01:00:00;759;120
90061;90054;000:00:00:00;001:01:00:00;0;60
90061;90060;000:00:00:00;001:01:00:00;54;60
90061;98152;000:00:00:00;001:01:00:00;1201;180
90061;98302;000:00:00:00;001:01:00:00;1555;240
98152;1;000:00:00:00;001:01:00:00;5158;1200
98152;10241;000:00:00:00;001:01:00:00;4192;540
98152;10412;000:00:00:00;001:01:00:00;4100;480
98152;10451;000:00:00:00;001:01:00:00;4713;540
98152;10463;000:00:00:00;001:01:00:00;5521;600
98152;10471;000:00:00:00;001:01:00:00;4758;540
98152;10491;000:00:00:00;001:01:00:00;4816;600
98152;10511;000:00:00:00;001:01:00:00;4119;480
98152;10541;000:00:00:00;001:01:00:00;4613;540
98152;10601;000:00:00:00;001:01:00:00;6251;660
98152;10611;000:00:00:00;001:01:00:00;6583;720
98152;10641;000:00:00:00;001:01:00:00;6540;720
98152;10701;000:00:00:00;001:01:00:00;7012;720
98152;10801;000:00:00:00;001:01:00:00;10484;1020
98152;10851;000:00:00:00;001:01:00:00;7621;780
98152;10861;000:00:00:00;001:01:00:00;8365;840
98152;10871;000:00:00:00;001:01:00:00;4258;540
98152;11101;000:00:00:00;001:01:00:00;5472;780
98152;18431;000:00:00:00;001:01:00:00;4372;540
98152;18521;000:00:00:00;001:01:00:00;4186;480
98152;20052;000:00:00:00;001:01:00:00;1353;240
98152;20081;000:00:00:00;001:01:00:00;2959;420
98152;20391;000:00:00:00;001:01:00:00;3030;420
98152;20552;000:00:00:00;001:01:00:00;4789;720
98152;20662;000:00:00:00;001:01:00:00;6806;720
98152;20701;000:00:00:00;001:01:00:00;7131;780
98152;20711;000:00:00:00;001:01:00:00;7222;780
98152;20872;000:00:00:00;001:01:00:00;5462;660
98152;20901;000:00:00:00;001:01:00:00;5242;600
98152;21871;000:00:00:00;001:01:00:00;9825;960
98152;21931;000:00:00:00;001:01:00:00;5645;600
98152;21982;000:00:00:00;001:01:00:00;5896;600
98152;28081;000:00:00:00;001:01:00:00;2952;420
98152;28341;000:00:00:00;001:01:00:00;4185;480
98152;28861;000:00:00:00;001:01:00:00;5450;720
98152;30302;000:00:00:00;001:01:00:00;1901;300
98152;30351;000:00:00:00;001:01:00:00;3106;420
98152;30422;000:00:00:00;001:01:00:00;2321;360
98152;30432;000:00:00:00;001:01:00:00;2575;360
98152;30542;000:00:00:00;001:01:00:00;3092;420
98152;30551;000:00:00:00;001:01:00:00;2884;360
98152;30561;000:00:00:00;001:01:00:00;2882;360
98152;30581;000:00:00:00;001:01:00:00;3279;420
98152;30801;000:00:00:00;001:01:00:00;4386;540
98152;30901;000:00:00:00;001:01:00:00;5092;600
98152;30931;000:00:00:00;001:01:00:00;3276;480
98152;30952;000:00:00:00;001:01:00:00;2503;300
98152;30954;000:00:00:00;001:01:00:00;2540;300
98152;31041;000:00:00:00;001:01:00:00;6310;660
98152;31141;000:00:00:00;001:01:00:00;7827;900
98152;38031;000:00:00:00;001:01:00:00;6894;780
98152;38091;000:00:00:00;001:01:00:00;1108;180
98152;38802;000:00:00:00;001:01:00:00;4331;540
98152;38962;000:00:00:00;001:01:00:00;4057;540
98152;40052;000:00:00:00;001:01:00:00;323;60
98152;40132;000:00:00:00;001:01:00:00;6174;600
98152;40151;000:00:00:00;001:01:00:00;5032;540
98152;40321;000:00:00:00;001:01:00:00;2021;300
98152;40401;000:00:00:00;001:01:00:00;1296;240
98152;40451;000:00:00:00;001:01:00:00;2342;300
98152;40521;000:00:00:00;001:01:00:00;7362;840
98152;40582;000:00:00:00;001:01:00:00;4009;480
98152;40591;000:00:00:00;001:01:00:00;5679;660
98152;40611;000:00:00:00;001:01:00:00;6127;660
98152;40621;000:00:00:00;001:01:00:00;6418;720
98152;40641;000:00:00:00;001:01:00:00;6582;660
98152;48111;000:00:00:00;001:01:00:00;1078;180
98152;48401;000:00:00:00;001:01:00:00;1564;240
98152;50021;000:00:00:00;001:01:00:00;964;180
98152;50052;000:00:00:00;001:01:00:00;751;120
98152;50103;000:00:00:00;001:01:00:00;1788;240
98152;50232;000:00:00:00;001:01:00:00;1717;300
98152;50411;000:00:00:00;001:01:00:00;3967;540
98152;58401;000:00:00:00;001:01:00:00;3176;360
98152;60021;000:00:00:00;001:01:00:00;1906;360
98152;60141;000:00:00:00;001:01:00:00;2935;480
98152;60201;000:00:00:00;001:01:00:00;3770;480
98152;60321;000:00:00:00;001:01:00:00;3082;420
98152;60351;000:00:00:00;001:01:00:00;3994;540
98152;60482;000:00:00:00;001:01:00:00;3994;480
98152;60501;000:00:00:00;001:01:00:00;4154;540
98152;60503;000:00:00:00;001:01:00:00;4056;540
98152;60541;000:00:00:00;001:01:00:00;4493;600
98152;60612;000:00:00:00;001:01:00:00;2665;480
